playerId,name,team,pos,age_2025,exp_2025,censored,war_2025,talent_rate,proj_seasons,remaining_WAR,rem_WAR_low,rem_WAR_high,next_season_WAR,peak_level,peak_age,career_to_date_WAR,career_total_proj
8478891,Mason Appleton,DET,F,30.0,8,False,-0.29,0.34,7,-0.1,0.0,1.0,0.1,0.18,31,2.4,2.2
8477810,Joel Hanley,CGY,D,34.7,11,False,0.56,0.38,6,-0.2,0.0,0.6,0.03,0.07,36,0.8,0.6
8471817,Ryan Reaves,SJS,F,39.0,16,False,-0.33,-0.56,3,-0.2,0.0,0.1,-0.16,-0.5,40,1.2,1.0
8478062,Dysin Mayo,CBJ,D,29.5,5,False,-0.0,-0.98,6,-0.2,0.0,0.1,-0.06,-0.5,30,-0.4,-0.6
8480326,Sheldon Dries,DET,F,31.8,8,False,-0.09,-0.6,5,-0.2,0.0,0.1,-0.06,-0.5,33,-0.5,-0.7
8481481,Blake Lizotte,PIT,F,29.6,8,True,0.23,0.32,7,-0.2,0.0,0.9,0.09,0.16,31,4.5,4.3
8482087,Kaiden Guhle,MTL,D,24.0,4,False,-0.42,-0.02,9,-0.2,0.0,0.9,0.0,0.01,25,0.5,0.3
8482949,Arsenii Sergeev,CGY,G,24.1,1,True,0.45,-2.04,7,-0.2,0.0,0.9,-0.08,-0.5,25,0.5,0.3
8477992,Jonas Johansson,TBL,G,30.4,7,False,-1.41,-3.14,5,-0.2,0.0,0.9,-0.08,-0.5,31,-5.5,-5.6
8479394,Carter Hart,VGK,G,27.5,8,False,-0.47,-0.65,6,-0.2,0.0,1.0,-0.07,-0.5,28,3.1,2.9
8477970,Vitek Vanecek,UTA,G,30.1,6,False,-0.06,-2.78,5,-0.2,0.0,0.9,-0.08,-0.5,31,-1.4,-1.6
8483746,Vyacheslav Buteyets,ANA,G,23.7,1,False,-0.23,-3.25,7,-0.2,0.0,0.9,-0.08,-0.5,25,-0.2,-0.4
8483532,Clay Stevenson,WSH,G,26.9,2,False,0.58,-1.92,6,-0.2,0.0,1.0,-0.07,-0.5,28,0.4,0.2
8480051,Cayden Primeau,TOR,G,26.5,7,False,-1.19,-4.29,6,-0.2,0.0,1.0,-0.07,-0.5,27,-4.5,-4.7
8483703,Sergei Murashov,PIT,G,21.8,1,False,-0.52,-3.47,7,-0.2,0.0,1.1,-0.08,-0.5,23,-0.5,-0.7
8482783,Aleksei Kolosov,PHI,G,24.1,2,False,-0.64,-4.42,7,-0.2,0.0,0.9,-0.08,-0.5,25,-2.1,-2.3
8483114,Thomas Milic,WPG,G,22.8,1,False,-0.27,-3.19,7,-0.2,0.0,1.0,-0.08,-0.5,24,-0.3,-0.5
8480238,Jiri Patera,VAN,G,26.9,4,False,-0.59,-3.93,6,-0.2,0.0,1.0,-0.07,-0.5,28,-0.8,-1.0
8482076,Nico Daws,NJD,G,25.1,5,False,0.12,-1.27,7,-0.2,0.0,0.9,-0.08,-0.5,26,-0.1,-0.3
8484910,Victor Ostman,SEA,G,25.3,2,False,0.12,-2.27,7,-0.2,0.0,0.9,-0.08,-0.5,26,0.4,0.2
8482123,Drew Commesso,CHI,G,23.5,2,False,0.3,-2.17,7,-0.2,0.0,0.9,-0.08,-0.5,25,0.3,0.1
8476952,Dominic Toninato,CHI,F,31.9,9,False,-0.06,-1.05,5,-0.2,0.0,0.1,-0.06,-0.5,33,0.3,0.1
8482761,Carl Lindbom,VGK,G,22.7,1,False,-0.58,-3.37,7,-0.2,0.0,1.0,-0.08,-0.5,24,-0.6,-0.8
8480813,Joe Veleno,MTL,F,26.1,6,False,-0.12,0.29,10,-0.2,0.0,1.5,0.14,0.23,27,1.0,0.8
8483668,Nikke Kokko,SEA,G,21.9,2,False,-0.18,-3.28,7,-0.2,0.0,1.1,-0.08,-0.5,23,-0.4,-0.6
8482515,Artur Akhtyamov,TOR,G,24.3,1,False,-0.07,-2.84,7,-0.2,0.0,0.9,-0.08,-0.5,25,-0.1,-0.3
8484268,Nikita Tolopilo,VAN,G,25.8,2,False,-0.99,-3.29,6,-0.2,0.0,1.0,-0.07,-0.5,27,-1.2,-1.3
8482411,Hunter Shepard,OTT,G,30.2,3,False,-0.2,-3.78,5,-0.2,0.0,0.9,-0.08,-0.5,31,-0.8,-0.9
8478452,Caleb Jones,PIT,D,28.7,8,False,-0.19,-1.39,6,-0.2,0.0,0.1,-0.06,-0.5,30,2.0,1.7
8482193,Dylan Garand,NYR,G,23.7,1,False,0.69,-1.55,7,-0.2,0.0,0.9,-0.08,-0.5,25,0.7,0.5
8481551,Colten Ellis,BUF,G,25.3,1,False,0.52,-1.45,7,-0.2,0.0,0.9,-0.08,-0.5,26,0.5,0.3
8482447,Leevi Merilinen,OTT,G,23.5,4,False,-2.63,-3.73,7,-0.2,0.0,1.0,-0.08,-0.5,24,-1.6,-1.8
8481219,Jonathan Aspirot,BOS,D,26.7,1,False,0.24,0.37,12,-0.2,0.0,2.2,0.18,0.3,28,0.2,0.0
8482125,Alexander Holtz,VGK,F,24.0,5,False,-0.13,-0.05,9,-0.2,0.0,0.7,-0.0,-0.01,25,-0.2,-0.4
8480879,Jacob Bernard-Docker,DET,D,25.6,6,False,0.18,0.3,12,-0.2,0.0,2.4,0.17,0.27,27,-0.0,-0.2
8476907,Mackenzie MacEachern,VAN,F,31.9,8,False,-0.03,-1.08,5,-0.2,0.0,0.1,-0.06,-0.5,33,-0.4,-0.6
8482624,Daniil Miromanov,CGY,D,28.6,5,False,-0.05,-1.05,6,-0.2,0.0,0.1,-0.06,-0.5,30,-0.6,-0.9
8479402,Jake Bean,CGY,D,27.6,8,False,-0.32,0.1,8,-0.2,0.0,0.6,0.01,0.02,29,1.6,1.4
8474568,Luke Schenn,BUF,D,36.2,18,False,-0.33,0.45,6,-0.2,0.0,0.5,0.03,0.07,37,12.0,11.8
8478013,Jake Walman,EDM,D,29.9,7,False,-0.08,0.38,9,-0.2,0.0,1.7,0.14,0.24,31,2.0,1.7
8476867,Brendan Gaunce,CBJ,F,31.9,11,False,-0.38,-1.46,5,-0.2,0.0,0.1,-0.06,-0.5,33,-2.6,-2.8
8476871,Tanner Pearson,BUF,F,33.5,13,False,-0.18,0.19,5,-0.2,0.0,0.5,-0.01,-0.03,34,9.3,9.0
8479066,Ryan Lomberg,CGY,F,31.1,9,False,0.01,0.25,6,-0.2,0.0,0.7,0.04,0.08,32,2.0,1.7
8476458,Ryan Strome,CGY,F,32.6,13,False,-0.16,0.18,5,-0.2,0.0,0.5,-0.02,-0.04,34,6.6,6.4
8482072,Jack Ahcan,COL,D,28.7,6,False,-0.1,-1.36,6,-0.2,0.0,0.1,-0.06,-0.5,30,-0.4,-0.6
8482408,Jeff Malott,LAK,F,27.3,5,True,0.65,0.18,8,-0.2,0.0,0.6,0.04,0.1,28,0.4,0.2
8477401,John Hayden,SEA,F,31.0,10,False,-0.08,-1.0,6,-0.2,0.0,0.1,-0.06,-0.5,32,-1.4,-1.7
8477419,Mason Geertsen,BUF,F,30.8,5,False,-0.09,-1.0,6,-0.2,0.0,0.1,-0.06,-0.5,32,-0.2,-0.4
8478502,Dennis Gilbert,OTT,D,29.3,8,False,-0.12,-1.05,6,-0.2,0.0,0.1,-0.06,-0.5,30,-1.2,-1.5
8479353,Brett Howden,VGK,F,27.8,8,False,-0.12,0.37,9,-0.2,0.0,1.2,0.14,0.23,29,0.9,0.7
8482067,Connor Mackey,NYR,D,29.4,6,False,-0.1,-1.59,6,-0.2,0.0,0.1,-0.06,-0.5,30,-1.4,-1.6
8481544,Mads Sogaard,OTT,G,25.1,5,False,-0.42,-4.88,7,-0.2,0.0,0.9,-0.08,-0.5,26,-3.0,-3.1
8477320,Anton Blidh,NYR,F,30.9,10,False,-0.01,-1.18,6,-0.2,0.0,0.1,-0.06,-0.5,32,-0.8,-1.0
8477073,Kurtis MacDermid,OTT,F,31.9,9,False,-0.28,-1.17,5,-0.2,0.0,0.1,-0.06,-0.5,33,-3.1,-3.3
8484873,Cole Hutson,WSH,D,19.6,1,False,0.01,-1.16,12,-0.2,0.0,1.2,-0.14,0.15,25,0.0,-0.2
8481529,Trent Miner,COL,G,25.0,2,False,0.26,-2.5,7,-0.2,0.0,0.9,-0.08,-0.5,26,-0.0,-0.2
8483425,Lian Bichsel,DAL,D,21.7,2,False,-0.26,-0.33,16,-0.2,0.0,3.3,-0.02,0.18,25,-0.9,-1.1
8478416,Erik Cernak,TBL,D,28.7,8,False,-0.31,0.43,10,-0.2,0.0,1.9,0.17,0.29,30,5.6,5.4
8477494,Jonathan Drouin,STL,F,30.9,12,False,-0.05,0.25,6,-0.2,0.0,0.7,0.05,0.09,32,3.4,3.2
8477990,Brandon Halverson,TBL,G,29.8,9,False,-0.27,-3.62,5,-0.2,0.0,0.9,-0.08,-0.5,31,-0.6,-0.8
8480022,Michael DiPietro,BOS,G,26.7,8,False,0.02,-2.89,6,-0.2,0.0,1.0,-0.07,-0.5,28,-0.9,-1.1
8478476,Kyle Capobianco,DAL,D,28.5,9,False,-0.25,-1.17,7,-0.3,0.0,0.2,-0.07,-0.5,29,-1.6,-1.9
8481655,Cole Schwindt,FLA,F,24.8,5,False,-0.04,-0.09,9,-0.3,0.0,0.5,-0.05,-0.13,26,0.1,-0.3
8479772,Zack MacEwen,NJD,F,29.6,8,False,0.01,-1.01,6,-0.3,0.0,0.1,-0.07,-0.5,31,-1.5,-1.8
8482652,Walker Duehr,WPG,F,28.2,5,False,-0.04,-1.14,7,-0.3,0.0,0.1,-0.08,-0.5,29,-0.9,-1.2
8481178,Egor Zamula,CBJ,D,25.8,6,False,-0.51,-0.04,8,-0.3,0.0,0.6,-0.02,-0.07,27,0.3,-0.0
8477435,Ryan Graves,PIT,D,30.7,8,False,-0.35,-0.06,7,-0.3,0.0,0.3,-0.07,-0.24,32,6.7,6.5
8484255,Jason Polin,COL,F,26.6,3,False,-0.02,-1.09,8,-0.3,0.0,0.1,-0.07,-0.5,28,-0.1,-0.4
8479368,Max Jones,EDM,F,28.0,8,False,0.08,-0.57,7,-0.3,0.0,0.1,-0.08,-0.5,29,1.2,0.8
8477947,Sonny Milano,WSH,F,29.7,11,False,-0.08,-0.73,6,-0.3,0.0,0.1,-0.07,-0.5,31,1.3,1.0
8480193,Daniil Tarasov,FLA,G,26.9,5,False,0.14,0.1,16,-0.3,0.0,5.7,0.03,0.09,28,-0.9,-1.2
8481618,Alex Newhook,MTL,F,25.0,6,False,-0.15,0.19,11,-0.3,0.0,1.5,0.09,0.15,26,2.0,1.6
8481004,Josiah Slavin,CAR,F,27.1,5,False,-0.08,-1.56,8,-0.3,0.0,0.1,-0.07,-0.5,28,-0.5,-0.9
8479639,Dylan Coghlan,VGK,D,28.0,6,False,-0.1,-1.7,7,-0.3,0.0,0.2,-0.07,-0.5,29,0.3,-0.0
8479383,Boris Katchouk,TBL,F,27.6,5,False,-0.05,-0.69,7,-0.3,0.0,0.1,-0.08,-0.5,29,-0.2,-0.6
8479533,Joona Koppanen,PIT,F,27.9,4,False,-0.38,-1.65,7,-0.3,0.0,0.1,-0.08,-0.5,29,-1.0,-1.4
8479543,Michael Pezzetta,TOR,F,27.9,5,False,-0.22,-0.84,7,-0.3,0.0,0.1,-0.08,-0.5,29,0.0,-0.3
8477018,Ben Hutton,VGK,D,32.8,11,False,0.28,-0.06,7,-0.3,0.0,0.3,-0.07,-0.25,34,5.4,5.1
8476422,Mike Reilly,CAR,D,32.6,11,False,-0.24,-0.17,7,-0.3,0.0,0.2,-0.1,-0.36,34,3.0,2.7
8478967,Lane Pederson,PHI,F,28.5,6,False,-0.13,-1.55,7,-0.3,0.0,0.1,-0.08,-0.5,29,-1.6,-1.9
8481593,Jayden Struble,MTL,D,24.4,3,False,0.02,0.17,14,-0.3,0.0,2.7,0.12,0.2,25,0.1,-0.2
8479985,Cale Fleury,SEA,D,27.2,7,False,-0.2,-1.1,7,-0.3,0.0,0.2,-0.08,-0.5,28,-0.6,-1.0
8479981,Jonah Gadjovich,FLA,F,27.3,6,False,0.04,-0.62,8,-0.3,0.0,0.1,-0.07,-0.5,28,-0.5,-0.8
8477839,Conor Sheary,NYR,F,33.7,11,False,0.09,-0.22,4,-0.3,0.0,0.2,-0.14,-0.46,35,8.6,8.3
8482623,Josh Dunne,BUF,F,27.2,6,False,0.08,-0.8,8,-0.3,0.0,0.1,-0.07,-0.5,28,-0.4,-0.7
8482641,Matt Kiersted,MIN,D,27.8,6,False,-0.29,-1.52,7,-0.3,0.0,0.2,-0.07,-0.5,29,-0.8,-1.0
8480291,Skyler Brind'Amour,CAR,F,26.5,2,False,-0.17,-1.45,8,-0.3,0.0,0.1,-0.07,-0.5,28,-0.2,-0.6
8481517,Brett Leason,WSH,F,26.8,5,False,-0.12,-0.44,8,-0.3,0.0,0.1,-0.07,-0.5,28,-0.9,-1.2
8479442,Troy Stecher,TOR,D,31.8,10,False,0.15,0.22,8,-0.3,0.0,1.0,0.05,0.08,33,7.1,6.7
8479395,Dennis Cholowski,NJD,D,28.0,8,False,-0.29,-1.17,7,-0.3,0.0,0.2,-0.07,-0.5,29,-1.5,-1.8
8479362,Riley Tufte,BOS,F,27.8,5,False,-0.12,-1.55,7,-0.3,0.0,0.1,-0.08,-0.5,29,-0.7,-1.1
8481070,Hugh McGing,STL,F,27.6,4,False,-0.04,-1.1,7,-0.3,0.0,0.1,-0.08,-0.5,29,0.0,-0.3
8483397,Marc McLaughlin,NJD,F,26.5,5,False,-0.22,-1.13,8,-0.3,0.0,0.1,-0.07,-0.5,28,-0.5,-0.9
8477979,Nicolas Aube-Kubel,MIN,F,29.7,8,False,-0.1,-0.79,6,-0.3,0.0,0.1,-0.07,-0.5,31,0.7,0.3
8479387,Keaton Middleton,COL,D,28.0,6,False,-0.1,-1.08,7,-0.3,0.0,0.2,-0.07,-0.5,29,-0.3,-0.6
8479421,Jacob Moverare,LAK,D,27.4,5,False,-0.14,-0.74,7,-0.3,0.0,0.2,-0.08,-0.5,28,-0.7,-1.0
8480007,Jonas Rondbjerg,VGK,F,26.8,5,False,0.06,-1.06,8,-0.3,0.0,0.1,-0.07,-0.5,28,-0.5,-0.9
8478424,Jansen Harkins,ANA,F,28.7,7,False,0.18,0.24,8,-0.3,0.0,0.9,0.05,0.09,30,0.5,0.1
8478211,Dryden Hunt,CGY,F,30.2,9,False,0.01,-0.83,6,-0.3,0.0,0.1,-0.07,-0.5,31,0.3,0.0
8477406,Mattias Janmark,EDM,F,33.1,11,False,-0.67,0.15,5,-0.3,0.0,0.4,-0.03,-0.07,34,5.8,5.5
8475235,Nicolas Deslauriers,CAR,F,34.9,13,False,-0.28,-0.5,3,-0.3,0.0,0.1,-0.16,-0.5,36,-0.1,-0.4
8483531,Brian Halonen,NJD,F,27.1,3,False,-0.25,-1.33,8,-0.3,0.0,0.1,-0.07,-0.5,28,-0.4,-0.7
8477380,Jonny Brodzinski,NYR,F,32.6,10,False,0.07,0.15,5,-0.3,0.0,0.4,-0.03,-0.07,34,-1.0,-1.3
8475179,Dmitry Kulikov,FLA,D,35.3,17,False,-0.67,0.22,7,-0.3,0.0,0.3,-0.03,-0.09,36,9.4,9.1
8481167,Brayden Pachal,CGY,D,26.4,5,False,-0.2,0.27,12,-0.3,0.0,2.3,0.15,0.24,27,0.1,-0.2
8476525,Colin Miller,WPG,D,33.3,11,False,-0.3,-0.05,7,-0.3,0.0,0.3,-0.07,-0.24,34,8.4,8.2
8481030,Jack St. Ivany,PIT,D,26.5,3,False,-0.15,-1.39,7,-0.3,0.0,0.2,-0.08,-0.5,28,-0.9,-1.2
8480001,Urho Vaakanainen,NYR,D,27.1,8,False,-0.28,0.01,8,-0.3,0.0,0.6,-0.02,-0.06,28,-0.7,-0.9
8483676,Stephen Halliday,OTT,F,23.6,1,False,0.1,-0.15,9,-0.3,0.0,0.6,-0.05,-0.11,25,0.1,-0.2
8481077,John Leonard,DET,F,27.5,6,False,-0.04,-1.21,8,-0.3,0.0,0.1,-0.07,-0.5,28,-0.2,-0.5
8474567,Zach Bogosian,MIN,D,35.6,18,False,-0.54,0.37,6,-0.3,0.0,0.5,-0.0,-0.01,37,4.1,3.9
8475752,Tyler Pitlick,MIN,F,34.3,13,False,-0.34,-0.46,4,-0.3,0.0,0.1,-0.16,-0.5,35,0.1,-0.2
8485493,David Tomasek,EDM,F,30.0,1,False,-0.33,-1.24,6,-0.3,0.0,0.1,-0.07,-0.5,31,-0.3,-0.6
8480021,Jack Studnicka,FLA,F,27.0,7,False,-0.39,-1.46,8,-0.3,0.0,0.1,-0.07,-0.5,28,-1.8,-2.2
8481491,Noah Philp,CAR,F,27.4,2,False,-0.69,-1.66,8,-0.3,0.0,0.1,-0.07,-0.5,28,-0.8,-1.2
8481014,Alexander Romanov,NYI,D,26.1,6,False,-0.78,-0.11,8,-0.3,0.0,0.5,-0.05,-0.15,27,4.9,4.6
8484821,Sam Morton,CGY,F,26.5,2,False,0.11,-1.0,8,-0.3,0.0,0.1,-0.07,-0.5,28,0.1,-0.3
8481093,Rafael Harvey-Pinard,PIT,F,27.1,5,False,0.03,-0.84,8,-0.3,0.0,0.1,-0.07,-0.5,28,-0.7,-1.0
8475718,Justin Holl,STL,D,34.0,9,False,-0.16,-0.11,7,-0.3,0.0,0.3,-0.09,-0.29,35,5.4,5.1
8479339,Patrik Laine,MTL,F,27.8,10,False,-0.08,-1.11,7,-0.3,0.0,0.1,-0.08,-0.5,29,2.4,2.1
8479388,Riley Stillman,EDM,D,27.9,8,False,-0.1,-1.22,7,-0.3,0.0,0.2,-0.07,-0.5,29,-1.4,-1.7
8477993,Justin Kirkland,CGY,F,29.5,4,False,-0.21,-1.01,6,-0.3,0.0,0.1,-0.07,-0.5,31,-0.4,-0.7
8475714,Calle Jarnkrok,TOR,F,34.4,13,False,-0.45,-0.45,4,-0.3,0.0,0.1,-0.16,-0.5,35,9.3,9.0
8478173,Hayden Hodgson,OTT,F,29.9,5,False,-0.26,-1.38,6,-0.3,0.0,0.1,-0.07,-0.5,31,-0.4,-0.7
8477365,Connor Clifton,PIT,D,30.8,8,False,-0.74,0.34,9,-0.3,0.0,1.4,0.09,0.16,32,3.8,3.5
8476856,Mathew Dumba,PIT,D,31.5,13,False,-0.22,-0.16,7,-0.3,0.0,0.2,-0.08,-0.29,33,11.2,10.9
8480075,Cameron Crotty,OTT,D,26.7,3,False,-0.04,-1.39,7,-0.3,0.0,0.2,-0.08,-0.5,28,-0.1,-0.4
8483546,Marshall Rifai,TOR,D,27.9,3,False,-0.03,-1.57,7,-0.3,0.0,0.2,-0.07,-0.5,29,-0.1,-0.4
8482470,Ilya Solovyov,PIT,D,25.5,3,False,-0.11,-1.14,8,-0.4,0.0,0.2,-0.08,-0.5,27,-0.5,-0.9
8480831,Alec Regula,EDM,D,25.5,6,False,-0.64,-1.72,8,-0.4,0.0,0.2,-0.08,-0.5,26,-1.3,-1.7
8482482,Adam Wilsby,NSH,D,25.5,2,False,0.19,0.2,13,-0.4,0.0,2.4,0.11,0.17,26,0.0,-0.4
8483468,Jiri Kulich,BUF,F,21.8,3,False,-0.3,-0.26,14,-0.4,0.0,1.8,-0.03,0.08,25,-0.0,-0.4
8484933,Mikulas Hovorka,FLA,D,24.6,1,False,0.05,-1.33,8,-0.4,0.0,0.2,-0.08,-0.5,26,0.0,-0.3
8480828,Michael Callahan,BOS,D,26.4,2,False,-0.06,-1.64,8,-0.4,0.0,0.2,-0.08,-0.5,27,-0.5,-0.9
8475906,John Klingberg,SJS,D,33.5,12,False,-0.35,-0.82,7,-0.4,0.0,0.2,-0.13,-0.5,34,13.8,13.5
8481575,Lassi Thomson,OTT,D,25.4,5,False,0.01,-1.28,8,-0.4,0.0,0.2,-0.08,-0.5,26,-0.3,-0.7
8481065,Angus Crookshank,NJD,F,26.3,3,False,-0.29,-1.32,8,-0.4,0.0,0.1,-0.08,-0.5,27,-0.5,-0.8
8480990,Declan Chisholm,WSH,D,26.1,5,False,-0.41,-0.16,8,-0.4,0.0,0.5,-0.07,-0.19,27,0.2,-0.2
8484169,Drew Fortescue,NYR,D,24.1,1,True,-0.18,-1.55,9,-0.4,0.0,0.2,-0.09,-0.5,25,-0.2,-0.6
8481572,Ville Heinola,WPG,D,25.0,7,False,-0.04,-1.38,8,-0.4,0.0,0.2,-0.08,-0.5,26,-1.0,-1.4
8479372,Joshua Mahura,SEA,D,27.7,8,False,-0.42,-0.18,8,-0.4,0.0,0.4,-0.1,-0.26,29,1.2,0.8
8482953,Taylor Makar,COL,F,24.9,1,False,-0.23,-1.32,8,-0.4,0.0,0.1,-0.08,-0.5,26,-0.2,-0.6
8481591,Sam Poulin,PIT,F,24.9,4,False,-0.04,-1.42,8,-0.4,0.0,0.1,-0.08,-0.5,26,-0.4,-0.8
8480887,Jordan Harris,BOS,D,25.6,5,False,-0.0,-0.8,8,-0.4,0.0,0.2,-0.08,-0.5,27,0.4,0.0
8479550,Tanner Laczynski,VGK,F,28.7,6,False,0.13,-0.99,7,-0.4,0.0,0.1,-0.08,-0.5,30,-0.6,-1.0
8481518,Nolan Foote,FLA,F,25.2,6,False,-0.22,-1.29,8,-0.4,0.0,0.1,-0.08,-0.5,26,-0.6,-1.0
8481715,Hunter Skinner,STL,D,24.8,1,False,-0.02,-1.54,8,-0.4,0.0,0.2,-0.08,-0.5,26,-0.0,-0.4
8481577,Philip Tomasino,PIT,F,24.5,5,False,-0.12,-0.38,8,-0.4,0.0,0.1,-0.07,-0.42,26,2.0,1.6
8482496,Nils Aman,VAN,F,26.0,4,False,-0.03,-0.92,8,-0.4,0.0,0.1,-0.08,-0.5,27,-0.1,-0.5
8481600,Tobias Bjornfot,FLA,D,24.8,7,False,-0.18,-1.34,8,-0.4,0.0,0.2,-0.08,-0.5,26,-0.6,-1.0
8483709,Abram Wiebe,CGY,D,24.1,1,True,-0.23,-1.79,9,-0.4,0.0,0.2,-0.09,-0.5,25,-0.2,-0.7
8486166,Viking Gustafsson-Nyberg,MIN,D,24.1,1,True,-0.13,-1.7,9,-0.4,0.0,0.2,-0.09,-0.5,25,-0.1,-0.6
8480245,Olle Lycksell,OTT,F,26.5,4,True,-0.06,-0.8,8,-0.4,0.0,0.1,-0.08,-0.5,27,-0.4,-0.7
8480078,Filip Chytil,VAN,F,26.4,9,False,-0.28,-0.47,8,-0.4,0.0,0.1,-0.08,-0.5,27,4.7,4.4
8479718,Alex Barr-Boulet,COL,F,28.7,6,False,0.01,-1.11,7,-0.4,0.0,0.1,-0.08,-0.5,30,-0.8,-1.2
8483630,Pavol Regenda,SJS,F,26.2,4,False,-0.16,-1.0,8,-0.4,0.0,0.1,-0.08,-0.5,27,-0.4,-0.7
8477573,Nathan Walker,STL,F,32.0,9,False,-0.2,0.04,6,-0.4,0.0,0.4,-0.08,-0.15,33,-0.8,-1.2
8482168,Maxim Groshev,TBL,D,24.1,1,False,-0.12,-1.69,9,-0.4,0.0,0.2,-0.09,-0.5,25,-0.1,-0.6
8477919,Frederick Gaudreau,SEA,F,32.8,10,False,0.06,0.34,6,-0.4,0.0,1.2,0.08,0.12,34,1.6,1.2
8479644,Matt Luff,STL,F,28.7,8,False,-0.09,-1.0,7,-0.4,0.0,0.1,-0.08,-0.5,30,-0.8,-1.2
8482479,Trevor Kuntar,BUF,F,24.6,1,False,-0.07,-1.35,8,-0.4,0.0,0.1,-0.08,-0.5,26,-0.1,-0.5
8482094,Daemon Hunt,MIN,D,23.7,3,False,-0.34,-1.26,9,-0.4,0.0,0.2,-0.09,-0.5,25,-0.6,-1.0
8480874,Adam Ginning,PHI,D,26.5,4,True,-0.17,-1.66,8,-0.4,0.0,0.2,-0.08,-0.5,27,-0.5,-0.8
8481848,Jacob Gaucher,PHI,F,24.9,2,False,-0.03,-1.22,8,-0.4,0.0,0.1,-0.08,-0.5,26,-0.1,-0.5
8478147,Bokondji Imama,PIT,F,29.5,5,False,0.0,-1.32,7,-0.4,0.0,0.1,-0.08,-0.5,30,-0.7,-1.1
8484220,David Reinbacher,MTL,D,24.1,1,True,0.01,-1.46,9,-0.4,0.0,0.2,-0.09,-0.5,25,0.0,-0.4
8483841,Xavier Parent,NJD,F,24.9,1,False,-0.22,-1.48,8,-0.4,0.0,0.1,-0.08,-0.5,26,-0.2,-0.6
8484287,Cole McWard,NYI,D,24.6,4,False,-0.12,-1.68,8,-0.4,0.0,0.2,-0.08,-0.5,26,-0.3,-0.7
8481560,Arthur Kaliyev,OTT,F,24.6,6,False,-0.04,-0.68,8,-0.4,0.0,0.1,-0.08,-0.5,26,2.3,1.9
8483567,Georgii Merkulov,BOS,F,25.3,3,False,-0.04,-1.34,8,-0.4,0.0,0.1,-0.08,-0.5,26,-0.3,-0.7
8484148,Oliver Bonk,PHI,D,24.1,1,True,-0.02,-1.53,9,-0.4,0.0,0.2,-0.09,-0.5,25,-0.0,-0.5
8478409,Anthony Richard,PHI,F,29.1,8,False,-0.03,-1.1,7,-0.4,0.0,0.1,-0.08,-0.5,30,-0.4,-0.8
8480084,Nick DeSimone,UTA,D,31.2,4,False,0.09,-0.37,7,-0.4,0.0,0.2,-0.14,-0.5,32,-0.5,-0.8
8476897,Oskar Sundqvist,STL,F,31.9,11,False,-0.51,0.08,6,-0.4,0.0,0.5,-0.05,-0.1,33,2.3,1.9
8481609,Vladislav Kolyachonok,BOS,D,24.7,5,False,-0.02,-0.9,8,-0.4,0.0,0.2,-0.08,-0.5,26,-0.6,-1.0
8477070,Liam O'Brien,UTA,F,31.5,12,False,-0.17,-0.18,5,-0.4,0.0,0.2,-0.14,-0.37,33,-0.9,-1.3
8483760,Hunter McDonald,PHI,D,24.1,1,True,-0.01,-1.52,9,-0.4,0.0,0.2,-0.09,-0.5,25,-0.0,-0.5
8474612,Travis Hamonic,DET,D,35.5,16,False,-0.5,-0.96,7,-0.4,0.0,0.2,-0.15,-0.5,36,7.4,7.0
8481712,Matj  Blmel,BOS,F,25.7,4,False,-0.11,-1.26,8,-0.4,0.0,0.1,-0.08,-0.5,27,-0.3,-0.6
8481562,Domenick Fensore,CAR,D,24.4,2,False,-0.07,-1.66,9,-0.4,0.0,0.2,-0.09,-0.5,25,-0.1,-0.6
8482192,Isaak Phillips,WPG,D,24.3,5,False,-0.01,-1.57,9,-0.4,0.0,0.2,-0.09,-0.5,25,-1.1,-1.6
8484135,Parker Ford,WPG,F,25.5,2,False,-0.39,-1.47,8,-0.4,0.0,0.1,-0.08,-0.5,27,-0.4,-0.8
8481594,Nathan Lgar,NJD,F,25.1,2,False,-0.04,-1.23,8,-0.4,0.0,0.1,-0.08,-0.5,26,-0.0,-0.4
8484262,Travis Mitchell,NYI,D,26.2,1,False,-0.17,-1.53,8,-0.4,0.0,0.2,-0.08,-0.5,27,-0.2,-0.5
8475790,Erik Gudbranson,CBJ,D,34.1,15,False,-1.02,-0.44,7,-0.4,0.0,0.2,-0.15,-0.5,35,3.0,2.6
8481732,Andre Lee,LAK,F,25.5,2,False,-0.07,-0.78,8,-0.4,0.0,0.1,-0.08,-0.5,27,0.1,-0.3
8480853,Liam Foudy,NYI,F,26.0,7,False,-0.04,-1.19,8,-0.4,0.0,0.1,-0.08,-0.5,27,-0.1,-0.5
8480870,Bo Groulx,TOR,F,26.0,5,False,-0.64,-1.97,8,-0.4,0.0,0.1,-0.08,-0.5,27,-2.2,-2.6
8482107,Mike Benning,FLA,D,24.1,1,False,-0.42,-1.64,9,-0.4,0.0,0.2,-0.09,-0.5,25,-0.4,-0.9
8484938,Arttu Hyry,DAL,F,24.8,2,False,-0.24,-1.2,8,-0.4,0.0,0.1,-0.08,-0.5,26,-0.3,-0.7
8480825,Patrick Giles,SJS,F,26.1,2,False,-0.09,-1.35,8,-0.4,0.0,0.1,-0.08,-0.5,27,-0.4,-0.7
